Iteration	Y	var_1	var_2
1.0	0.6257142857142859	8.69844261	-4.12113258
2.0	0.9042857142857144	5.39363158	2.98316543
3.0	0.1442857142857143	2.625199094379676	-6.919487229938873
4.0	0.19142857142857145	9.583942690310916	-5.7025091936213155
5.0	0.8571428571428572	9.336868991516383	-3.123055646733185
6.0	0.5357142857142856	-1.628114156672468	-5.6404002756703635
7.0	0.14285714285714285	5.185849357915751	-10.553703348159601
8.0	0.8128571428571428	8.797005181129798	-3.649093759758806
9.0	0.9042857142857144	10.358823775468135	-0.7205915882506595
10.0	0.6314285714285715	-0.32552731526465895	-4.5633381687200165
